food_id,food_name,cuisine_type,region,country,diet_type,meal_type,serving_size_g,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,suitable_breakfast,suitable_lunch,suitable_dinner,suitable_snack,spring,summer,fall,winter,allergens
979,Pla Duk Pad Ped,Thai,Asian,Thailand,Non-Vegetarian,Breakfast,100,312.9,17.9,23.9,30.1,4.9,3.7,480.0,80.0,1,1,0,1,0,1,1,1,[]
980,Unagi Don,Japanese,Asian,Japan,Non-Vegetarian,Dinner,100,201.6,32.5,11.5,18.7,3.6,6.9,645.0,134.0,1,1,0,0,1,0,1,1,[]
981,Vegetable Sushi Rolls,Japanese,Asian,Japan,Vegetarian,Snack,100,242.1,8.3,4.1,28.6,8.6,9.6,683.0,20.0,0,0,1,1,1,1,1,0,[]
982,Totani Ripieni,Italian,European,Italy,Non-Vegetarian,Breakfast,100,229.6,5.2,11.1,40.9,6.5,7.3,746.0,81.0,1,0,1,1,0,0,1,1,['Shellfish']
983,Chicken Dopiaza,Indian,Asian,India,Non-Vegetarian,Lunch,100,252.6,19.6,11.0,10.9,0.3,2.0,308.0,105.0,0,1,1,0,1,1,0,1,['Soy']
984,Inari Sushi,Japanese,Asian,Japan,Vegetarian,Dessert,100,294.9,9.8,13.9,37.1,1.8,15.2,687.0,1.0,0,0,0,1,1,1,1,0,[]
985,Hoy Tod,Thai,Asian,Thailand,Non-Vegetarian,Snack,100,385.0,32.8,19.8,21.3,3.9,3.9,883.0,35.0,0,0,0,1,1,1,1,0,['Eggs']
986,Chicken Xacuti,Indian,Asian,India,Non-Vegetarian,Breakfast,100,213.5,11.9,16.0,46.6,1.7,16.8,489.0,77.0,1,1,0,1,1,1,1,1,['Nuts']
987,Agedashi Tofu,Japanese,Asian,Japan,Vegetarian,Snack,100,179.2,7.8,5.6,30.1,8.4,7.2,443.0,34.0,0,0,1,1,1,1,1,0,"['Eggs', 'Nuts', 'Dairy']"
988,Baccalà Mantecato,Italian,European,Italy,Non-Vegetarian,Beverage,100,326.5,24.8,13.7,31.5,3.5,2.2,542.0,126.0,0,0,1,0,0,1,1,0,['Shellfish']
989,Chicken Kolhapuri,Indian,Asian,India,Non-Vegetarian,Lunch,100,161.0,34.8,10.9,28.9,2.4,4.9,1093.0,80.0,1,1,1,0,0,1,1,1,"['Gluten', 'Eggs']"
990,Arrachera,Mexican,Latin American,Mexico,Non-Vegetarian,Breakfast,100,334.4,5.7,5.0,27.3,5.8,4.2,402.0,79.0,1,0,0,0,1,1,1,1,['Dairy']
991,Ganmodoki,Japanese,Asian,Japan,Vegetarian,Dessert,100,394.4,7.4,13.6,27.8,4.7,21.5,697.0,35.0,1,1,1,0,1,1,1,1,"['None', 'Soy']"
992,Hariyali Tikka,Indian,Asian,India,Non-Vegetarian,Lunch,100,343.1,18.4,26.1,28.1,3.6,3.4,536.0,45.0,0,1,1,0,0,1,1,1,"['None', 'Eggs']"
993,Crispy Aromatic Duck,Chinese,Asian,China,Non-Vegetarian,Breakfast,100,327.4,13.8,12.2,34.3,3.5,13.5,1111.0,50.0,1,0,0,1,1,1,1,1,['Nuts']
994,Chicken Mole,Mexican,Latin American,Mexico,Non-Vegetarian,Snack,100,245.4,17.8,21.7,26.9,5.6,2.8,1155.0,38.0,0,0,1,1,1,1,1,1,"['Nuts', 'Eggs', 'Soy']"
995,Lauki Chana Dal,Indian,Asian,India,Vegetarian,Beverage,100,250.8,3.7,18.2,31.2,7.4,12.6,205.0,2.0,0,1,1,0,1,1,1,1,['None']
996,Lasagne ai Funghi,Italian,European,Italy,Vegetarian,Dessert,100,463.7,3.8,12.6,41.4,3.0,15.8,292.0,1.0,1,1,1,1,1,1,1,1,['Dairy']
997,Fegato alla Veneziana,Italian,European,Italy,Non-Vegetarian,Beverage,100,255.1,32.9,29.6,24.1,1.0,9.1,765.0,48.0,1,0,1,0,0,1,1,1,[]
998,Faraona al Forno,Italian,European,Italy,Non-Vegetarian,Lunch,100,380.4,30.1,24.1,26.3,1.2,2.1,919.0,56.0,1,1,1,0,1,0,1,1,[]
999,Tom Kha Gai,Thai,Asian,Thailand,Non-Vegetarian,Beverage,100,259.7,30.6,25.2,18.6,4.8,8.4,889.0,57.0,0,1,1,1,1,1,1,1,"['Nuts', 'Eggs', 'Soy']"
1000,Mapo Tofu with Pork,Chinese,Asian,China,Non-Vegetarian,Dessert,100,282.2,3.8,12.3,34.6,1.0,26.4,1118.0,43.0,0,1,1,0,1,1,1,1,['Eggs']
1001,Banana,Fruit,Asian,Vietnam,Vegan,Snack,100,97.6,1.5,0.1,28.5,3.3,12.3,11.0,0.0,1,0,1,1,1,1,1,1,['None']
1002,Orange,Fruit,Asian,Thailand,Vegan,Snack,100,60.6,1.5,0.0,26.8,2.8,17.7,3.0,0.0,1,1,1,1,0,0,0,1,[]
1003,Lychee,Fruit,Asian,Vietnam,Vegan,Snack,100,94.2,1.7,0.5,22.4,2.8,22.9,7.0,0.0,0,0,0,1,0,1,0,0,[]
1004,Grape,Fruit,Middle Eastern,Lebanon,Vegan,Snack,100,107.3,1.7,0.4,14.6,2.6,21.5,3.0,0.0,1,1,0,1,0,0,1,0,['Nuts']
1005,Cranberry,Fruit,North American,United States,Vegan,Snack,100,82.0,1.7,0.4,22.8,2.0,7.2,12.0,0.0,0,0,0,1,0,0,1,0,[]
1006,Yuzu,Fruit,Asian,Japan,Vegan,Snack,100,47.9,0.9,0.9,16.9,4.9,24.6,4.0,0.0,1,0,0,1,0,0,0,1,['None']
1007,Fig,Fruit,European,Greece,Vegan,Snack,100,43.3,1.6,0.5,12.0,3.8,5.6,13.0,0.0,1,0,0,1,0,1,1,0,['Nuts']
1008,Prickly Pear,Fruit,Latin American,Mexico,Vegan,Snack,100,51.1,0.7,0.2,29.2,3.8,21.0,6.0,0.0,0,1,1,1,0,1,1,0,[]
1009,Soursop,Fruit,Latin American,Mexico,Vegan,Snack,100,66.9,0.9,0.5,21.0,3.5,10.1,14.0,0.0,0,0,0,1,0,1,0,0,['None']
1010,Guava,Fruit,Asian,India,Vegan,Snack,100,53.6,1.9,0.0,19.6,2.3,14.0,9.0,0.0,0,0,1,1,0,0,0,1,['None']
1011,Mandarin Orange,Fruit,Asian,China,Vegan,Snack,100,74.8,1.1,0.7,23.7,4.3,10.0,9.0,0.0,0,1,0,1,0,0,0,1,['Nuts']
1012,Apple,Fruit,Middle Eastern,Lebanon,Vegan,Snack,100,86.8,1.1,0.5,16.3,1.6,9.3,2.0,0.0,1,0,0,1,0,0,1,0,[]
1013,Cherry,Fruit,North American,United States,Vegan,Snack,100,94.6,1.5,1.0,24.6,1.2,22.7,13.0,0.0,0,0,0,1,0,1,0,0,[]
1014,Korean Pear,Fruit,Asian,South Korea,Vegan,Snack,100,75.5,1.4,1.0,20.6,4.6,6.7,3.0,0.0,0,0,0,1,0,0,1,0,[]
1015,Mirabelle Plum,Fruit,European,France,Vegan,Snack,100,75.3,1.4,0.8,29.8,2.6,5.9,12.0,0.0,0,0,1,1,0,1,0,0,['None']
1016,Longan,Fruit,Asian,Thailand,Vegan,Snack,100,88.4,0.8,0.5,24.8,4.1,15.0,5.0,0.0,1,0,0,1,0,1,0,0,['Nuts']
1017,Mamey Sapote,Fruit,Latin American,Mexico,Vegan,Snack,100,117.9,1.5,0.4,15.6,3.9,9.8,3.0,0.0,0,1,1,1,0,1,0,0,[]
1018,Persimmon,Fruit,European,Spain,Vegan,Snack,100,82.4,0.9,0.6,12.4,3.6,10.7,0.0,0.0,1,1,0,1,0,0,1,0,[]
1019,Durian,Fruit,Asian,Thailand,Vegan,Snack,100,50.2,1.9,0.9,14.7,4.1,17.2,15.0,0.0,0,0,0,1,0,1,0,0,['Nuts']
1020,Mango,Fruit,Asian,India,Vegan,Snack,100,69.9,1.5,0.1,17.9,4.9,15.8,4.0,0.0,0,1,1,1,0,1,0,0,[]
1021,Spanish Orange,Fruit,European,Spain,Vegan,Snack,100,49.6,1.6,0.6,17.5,4.8,5.4,5.0,0.0,0,0,0,1,0,0,0,1,[]
1022,Japanese Persimmon,Fruit,Asian,Japan,Vegan,Snack,100,113.7,1.0,0.3,20.7,4.3,7.1,14.0,0.0,1,0,0,1,0,0,1,0,['None']
1023,Rambutan,Fruit,Asian,Thailand,Vegan,Snack,100,103.6,0.8,0.7,17.7,2.6,20.7,14.0,0.0,0,1,1,1,0,1,0,0,[]
1024,Custard Apple,Fruit,Asian,India,Vegan,Snack,100,50.1,1.1,0.5,17.5,2.5,6.0,10.0,0.0,1,0,0,1,0,0,1,0,['None']
1025,Blood Orange,Fruit,European,Italy,Vegan,Snack,100,74.9,0.8,0.8,26.1,2.9,11.0,10.0,0.0,0,1,0,1,0,0,0,1,[]
1026,Italian Plum,Fruit,European,Italy,Vegan,Snack,100,63.1,0.9,0.7,10.8,1.4,5.1,2.0,0.0,0,1,0,1,0,1,1,0,[]
1027,Star Apple,Fruit,Asian,Vietnam,Vegan,Snack,100,45.5,2.0,0.3,13.0,2.0,23.7,8.0,0.0,0,0,1,1,1,0,0,1,['Nuts']
1028,Pomegranate,Fruit,Middle Eastern,Lebanon,Vegan,Snack,100,69.2,1.8,0.4,16.7,1.8,12.6,5.0,0.0,0,0,0,1,0,0,1,0,[]
1029,French Apple,Fruit,European,France,Vegan,Snack,100,94.2,0.9,0.6,11.3,1.8,13.1,14.0,0.0,0,1,0,0,0,0,1,1,[]
1030,Jackfruit,Fruit,Asian,India,Vegan,Snack,100,70.2,1.5,0.3,12.5,1.2,11.1,2.0,0.0,0,0,0,1,0,1,0,0,[]
1031,Omija Berry,Fruit,Asian,South Korea,Vegan,Snack,100,53.9,1.6,0.0,21.2,2.5,15.1,8.0,0.0,0,0,0,1,0,1,1,0,[]
1032,Date,Fruit,Middle Eastern,Lebanon,Vegan,Snack,100,65.1,0.9,0.7,27.4,1.8,7.0,13.0,0.0,1,0,1,1,0,0,1,0,['None']
1033,Fuji Apple,Fruit,Asian,Japan,Vegan,Snack,100,68.0,1.3,0.4,12.5,3.4,15.5,3.0,0.0,1,0,0,1,0,0,1,1,[]
1034,Cherimoya,Fruit,European,Spain,Vegan,Snack,100,76.1,1.7,0.6,11.9,3.2,19.1,12.0,0.0,0,0,0,1,0,0,0,1,['None']
1035,Korean Melon,Fruit,Asian,South Korea,Vegan,Snack,100,90.3,0.7,0.7,23.5,1.1,13.2,5.0,0.0,0,1,0,1,0,1,0,0,['None']
1036,Quince,Fruit,European,Greece,Vegan,Snack,100,93.6,0.8,0.6,28.3,4.2,23.4,15.0,0.0,0,0,1,1,0,0,1,0,['None']
1037,Mandarin,Fruit,European,Italy,Vegan,Snack,100,40.9,1.4,0.4,27.2,2.0,24.6,9.0,0.0,1,0,0,1,0,0,0,1,[]
1038,Chinese Bayberry,Fruit,Asian,China,Vegan,Snack,100,103.5,0.6,0.2,25.2,1.1,21.3,0.0,0.0,0,0,0,1,0,1,0,0,[]
1039,Lebanese Peach,Fruit,Middle Eastern,Lebanon,Vegan,Snack,100,92.6,1.0,0.6,23.9,2.4,7.2,1.0,0.0,0,0,1,1,0,1,0,0,[]
1040,Greek Olive,Fruit,European,Greece,Vegan,Snack,100,87.1,1.3,0.7,20.2,2.7,13.0,0.0,0.0,1,0,0,1,0,0,1,1,[]
1041,Jamun,Fruit,Asian,India,Vegan,Snack,100,66.8,2.0,0.9,16.6,3.4,21.9,7.0,0.0,1,1,1,1,0,1,0,0,['Nuts']
1042,French Pear,Fruit,European,France,Vegan,Snack,100,41.4,0.6,0.5,29.4,3.8,6.4,3.0,0.0,0,1,0,0,0,0,1,1,[]
